Code;ForecastDate;ForecastType;ForecastStart;ForecastEnd;PrecipitationProbability;WeatherConditions;PrecipitationType;ExpectedPrecipitationAmount;MinimumTemperature;MaximumTemperature;WindDirection;WindSpeed;PrecipitationAmountDay;Notes;global_id
514976;20.03.2018 06:10;трехчасовой прогноз;20.03.2018 09:00;20.03.2018 12:00;;;без осадков;;0;2;;;;Днем без осадков. Сосульки на крышах зданий. Условия для гололедицы. Температура 0…+2 град. Ветер юго-западный 3-8 м/сек. Ночью местами небольшой снег 0-0,5 мм. Условия для гололедицы. Температура -10…-8 град. Ветер юго-западный 3-8 м/сек.;870722871
515016;23.03.2018 06:02;трехчасовой прогноз;23.03.2018 09:00;23.03.2018 12:00;;;без осадков;;1;3;;;;Днем небольшие осадки 0,5-2 мм. Прирост снега 0-1 см. Температура 1…3 град. Ветер юго-западный, западный 5-10 м/сек, местами порывы до 12-17 м/сек. Ночью местами небольшой снег 0-0,5 мм. Условия для гололедицы. Температура   -8…-6 град. Ветер  северо-западный 5-10 м/сек.;870722874
514516;17.01.2018 06:28;трехчасовой прогноз;17.01.2018 09:00;17.01.2018 12:00;;;без осадков;;-8;-6;;;;Днем врем. небол. снег до 1 см. Тем-ра -8…-6 град. Ветер ЮВ, 5-10, во второй половине дня мест. порывы 12-15 м/сек. Ночью врем. небол. снег до 1 см. Тем-ра -8…-6 град. Ветер ЮВ 5-10, мест. порывы 12-15 м/сек. ;870722876
514656;01.02.2018 06:16;трехчасовой прогноз;01.02.2018 09:00;01.02.2018 12:00;;;без осадков;;-9;-7;;;;Днем местами слабый снег. 0-0,2 мм. Тем-ра -9…-7 град. Ветер З, 5-10 м/сек. Ночью временами снег 1-2 см. Тем-ра -11…-9 град. Ветер З, 5-10 м/сек.;870722899
514682;08.02.2018 06:10;трехчасовой прогноз;08.02.2018 09:00;08.02.2018 12:00;;;без осадков;;-7;-5;;;;Днем местами слабый снег 0-0,3 мм. Тем-ра -7…-5 град. Ветер Ю, 3-8 м/сек. Ночью временами небольшой снег 0-1 см. Тем-ра -8…-6 град. Ветер ЮВ, 3-8 м/сек.;870722903
514817;17.02.2018 06:02;трехчасовой прогноз;17.02.2018 06:30;17.02.2018 09:30;;;без осадков;;-3;-1;;;;Днем временами снег 1-2 мм. Прирост снега 1-2 см. Сосульки на крышах зданий. Тем-ра -3…-1 град. Ветер ЮВ 5-10 м/сек. Ночью снег 1-2 мм. Прирост снега 1-2 см. Сосульки на крышах зданий. Тем-ра -5…-3 град. Ветер ЮВ 5-10 м/сек.;870722904
514861;27.02.2018 06:07;трехчасовой прогноз;27.02.2018 09:00;27.02.2018 12:00;;;без осадков;;-15;-13;;;;Днем местами слабый снег 0-0,2 мм. Тем-ра -15…-13 град. Ветер северный 2-7 м/сек. Ночью местами слабый снег 0-0,2 мм. Тем-ра -23…-21 град, в центре до  -18 град. Ветер северо-восточный 3-8 м/сек.;870722905
515020;27.03.2018 06:08;трехчасовой прогноз;27.03.2018 09:00;27.03.2018 12:00;;;без осадков;;-1;1;;;;Местами небольшие осадки 0-1 мм. Условия для гололедицы. Температура  -1…+1 град. Ветер северо-восточный 5-10 м/сек. Ночью без существенных осадков 0-0,2 мм. Условия для гололедицы. Температура -10…-8 град. Ветер северный 2-7 м/сек.;870722907
515076;01.04.2018 06:04;трехчасовой прогноз;01.04.2018 09:00;01.04.2018 12:00;;;без осадков;;4;6;;;;Временами дождь 1-3 мм. Температура 4…6 град. Ветер юго-восточный         3-8 м/сек. Ночью временами небольшие осадки 0,5-2 мм. Температура 1…3 град. Ветер юго-восточный 5-10 м/сек.;870722908
515077;02.04.2018 06:02;трехчасовой прогноз;02.04.2018 06:30;02.04.2018 09:30;;;без осадков;;5;7;;;;"Временами дождь 1-3 мм. Температура 5…7 град. Ветер юго-восточный
 5-10 м/сек, местами порывы 15 м/сек. Ночью небольшие осадки 0,5-2 мм. Температура 2…4 град. Ветер южный 3-8 м/сек.
";870722910
515096;04.04.2018 06:05;трехчасовой прогноз;04.04.2018 09:00;04.04.2018 12:00;;;без осадков;;7;9;;;;Днем без осадков. Температура 7…9 град. Ветер слабый. Ночью без существенных осадков  0-0,2 мм. Местами условия для гололедицы. Температура 1…3 град, местами до -1 град. Ветер слабый.;870722911
515136;06.04.2018 06:02;трехчасовой прогноз;06.04.2018 06:30;06.04.2018 09:30;;;без осадков;;12;14;;;;Днем местами небольшой дождь 0-1 мм. Температура 12…14 град. Ветер южный 5-10 м/сек. Ночью местами небольшой дождь 0-2 мм. Температура 1…3 град. Ветер северо-западный 5-10 м/сек.;870722912
515138;08.04.2018 05:57;трехчасовой прогноз;08.04.2018 09:00;08.04.2018 12:00;;;без осадков;;11;13;;;;Днем без осадков. Температура 11…13 град. Ветер юго-западный 3-8 м/сек. Ночью без осадков. Температура 4…6 град. Ветер юго-западный 3-8 м/сек.;870722914
515336;22.04.2018 06:05;трехчасовой прогноз;22.04.2018 09:00;22.04.2018 12:00;;;без осадков;;6;8;;;;Днем местами небольшой кратковременный дождь 0-1 мм. Температура 6…8 град. Ветер северо-западный 6-11 м/сек, местами порывы 15 м/сек. Ночью без существенных осадков. Температура -3…-1 град. Ветер северо-западный 5-10 м/сек.;870722915
515416;27.04.2018 06:02;трехчасовой прогноз;27.04.2018 09:00;27.04.2018 12:00;;;без осадков;;14;16;;;;Днем без существенных осадков. Температура 14…16 град. Ветер западный 5-10 м/сек. Ночью без существенных осадков. Температура 5…7 град. Ветер слабый менее 5 м/сек.;870722916
515556;07.05.2018 06:04;трехчасовой прогноз;07.05.2018 09:00;07.05.2018 12:00;;;без осадков;;20;22;;;;Днем без осадков. Температура 20…22 град. Ветер северо-восточный 3-8 м/сек. Ночью без осадков. Температура 9…11 град. Ветер слабый.;870722918
515616;10.05.2018 05:43;трехчасовой прогноз;10.05.2018 09:00;10.05.2018 12:00;;;без осадков;;16;18;;;;Днем без осадков. Температура 16…18 град. Ветер северо-восточный 3-8 м/сек. Ночью без осадков. Температура 4…6 град. Ветер слабый.;870722919
515676;13.05.2018 05:42;трехчасовой прогноз;13.05.2018 09:00;13.05.2018 12:00;;;без осадков;;22;24;;;;Днем без осадков. Температура 22…24 град. Ветер восточный 2-7 м/сек. Ночью без осадков. Температура 10…12 град. Ветер восточный 4-9 м/сек.;870722921
515696;14.05.2018 05:51;трехчасовой прогноз;14.05.2018 09:00;14.05.2018 12:00;;;без осадков;;24;26;;;;Днем без осадков. Температура 24…26 град. Ветер восточный 2-7 м/сек. Ночью без осадков. Температура 12…14 град. Ветер восточный 2-7 м/сек.;870722922
515936;31.05.2018 06:03;трехчасовой прогноз;31.05.2018 09:00;31.05.2018 12:00;;;без осадков;;13;15;;;;"Днем без существенных осадков 0-0,3 мм. Температура 13…15 град. Ветер северный 5-10 м/сек, местами порывы 12-17 м/сек. Ночью без осадков. Температура 4…6 град, местами заморозки до -1  град. Ветер северный 5-10 м/сек.
В случае поломки деревьев, рекламных щитов, обрывов линий электропередач и др. своевременно устранять аварийные ситуации.";870722924
515396;26.04.2018 06:03;трехчасовой прогноз;26.04.2018 09:00;26.04.2018 12:00;;;без осадков;;12;14;;;;Днем кратковременный дождь, возможна гроза 3-7 мм. Температура 12…14 град. Ветер западный 5-10 м/сек, во второй половине дня порывы 12-17 м/сек. Ночью местами небольшой кратковременный дождь 0-1 мм. Температура 5…7 град. Ветер западный 5-10 м/сек, в первой половине ночи порывы 12-17 м/сек.;870722925
515518;04.05.2018 06:11;трехчасовой прогноз;04.05.2018 09:00;04.05.2018 12:00;;;без осадков;;22;24;;;;Днем без осадков. Температура 22…24 град. Ветер юго-восточный 3-8 м/сек. Ночью кратковременный дождь, возможна гроза количество осадков 2-4 мм. Температура 10…12 град. Ветер юго-восточный 3-8 м/сек, при грозе порывы 12-17 м/сек.;870722926
